publishedAt,authorDisplayName,textDisplay,likeCount,Type,char_count,textDisplay_clean,textDisplay_casefolding,textDisplay_stopword,textDisplay_token,textDisplay_stemming
2024-12-08 23:01:18+00:00,@suniakartini8036,Ajja i dore uâ¤,0,Non-Toxic,16,Ajja  dore ,ajja  dore ,ajja dore,"['ajja', 'dore']","['ajja', 'dore']"
2024-12-08 22:58:49+00:00,@virraputri2003,Ketemuan lagi please mumpung ritsuki lagi di indoðŸ¤—ðŸ¤—â¤ï¸,0,Non-Toxic,63,Ketemuan lagi please mumpung ritsuki lagi di indo,ketemuan lagi please mumpung ritsuki lagi di indo,ketemuan please mumpung ritsuki indo,"['ketemuan', 'please', 'mumpung', 'ritsuki', 'indo']","['ketemu', 'please', 'mumpung', 'ritsuki', 'indo']"
2024-12-08 22:49:21+00:00,@anarahayu8677,Hebat ajja Abbe â¤,0,Non-Toxic,19,Hebat ajja Abbe ,hebat ajja abbe ,hebat ajja abbe,"['hebat', 'ajja', 'abbe']","['hebat', 'ajja', 'abbe']"
2024-12-08 22:48:08+00:00,@asepfathurrahman6833,Bersyukur rayanza bukan lala yg ngasuh ... Sus rini terbaikðŸŽ‰,5,Non-Toxic,63,Bersyukur rayanza bukan lala yg ngasuh  Sus rini terbaik,bersyukur rayanza bukan lala yg ngasuh  sus rini terbaik,bersyukur rayanza lala yg ngasuh sus rini terbaik,"['bersyukur', 'rayanza', 'lala', 'yg', 'ngasuh', 'sus', 'rini', 'terbaik']","['syukur', 'rayanza', 'lala', 'yg', 'ngasuh', 'sus', 'rini', 'baik']"
2024-12-08 22:43:01+00:00,@fadlianandaputra6124,Masyaallah dua anak pinter yang gemesssssss banget tapi tetep rayyanza yang terdepanâ¤ðŸ˜…ðŸ˜…ðŸ˜…ðŸ™,7,Non-Toxic,103,Masyaallah dua anak pinter yang gemesssssss banget tapi tetep rayyanza yang terdepan,masyaallah dua anak pinter yang gemesssssss banget tapi tetep rayyanza yang terdepan,masyaallah anak pinter gemesssssss banget tetep rayyanza terdepan,"['masyaallah', 'anak', 'pinter', 'gemesssssss', 'banget', 'tetep', 'rayyanza', 'terdepan']","['masyaallah', 'anak', 'pinter', 'gemesssssss', 'banget', 'tetep', 'rayyanza', 'depan']"
2024-12-08 22:37:12+00:00,@tiranibanicca856,yuks pertemukan abe ajja ritsuki natsuki,0,Non-Toxic,40,yuks pertemukan abe ajja ritsuki natsuki,yuks pertemukan abe ajja ritsuki natsuki,yuks pertemukan abe ajja ritsuki natsuki,"['yuks', 'pertemukan', 'abe', 'ajja', 'ritsuki', 'natsuki']","['yuks', 'temu', 'abe', 'ajja', 'ritsuki', 'natsuki']"
2024-12-08 22:35:01+00:00,@EmiliaChandra-s3g,Lucuk bnget 22 nyaa,5,Non-Toxic,19,Lucuk bnget  nyaa,lucuk bnget  nyaa,lucuk bnget nyaa,"['lucuk', 'bnget', 'nyaa']","['lucuk', 'bnget', 'nyaa']"
2024-12-08 22:34:42+00:00,@sbchanel522,Bayi imut gemesinðŸŽ‰ðŸŽ‰,4,Non-Toxic,25,Bayi imut gemesin,bayi imut gemesin,bayi imut gemesin,"['bayi', 'imut', 'gemesin']","['bayi', 'imut', 'gemesin']"
2024-12-08 22:24:03+00:00,@fennyaisyah6328,"Masyaallah anak kicik pada lucu2, Abe sama Ajjahe termasuk anak kicik favorit aku, sehat2 yaa anak2 hebatâ¤â¤â¤",13,Non-Toxic,114,Masyaallah anak kicik pada  Abe sama Ajjahe termasuk anak kicik favorit aku  yaa  hebat,masyaallah anak kicik pada  abe sama ajjahe termasuk anak kicik favorit aku  yaa  hebat,masyaallah anak kicik abe ajjahe anak kicik favorit yaa hebat,"['masyaallah', 'anak', 'kicik', 'abe', 'ajjahe', 'anak', 'kicik', 'favorit', 'yaa', 'hebat']","['masyaallah', 'anak', 'kicik', 'abe', 'ajjahe', 'anak', 'kicik', 'favorit', 'yaa', 'hebat']"
2024-12-08 22:17:40+00:00,@nadianovikas2456,Gemesh â¤â¤â¤â¤,0,Non-Toxic,19,Gemesh ,gemesh ,gemesh,['gemesh'],['gemesh']
2024-12-08 22:12:41+00:00,@saniahnia-b5n,"2 anak hebat yang cerdas dn menggemaskan,love you Ajja n Abe bocil ganteng yg bikin hati sll happy liat mereka berdua â¤â¤â¤â¤â¤ðŸ¤—ðŸ¤—ðŸ¤—ðŸ¤—ðŸ¤—ðŸ¤—ðŸ¤—ðŸ¤—",37,Non-Toxic,165, anak hebat yang cerdas dn menggemaskanlove you Ajja  Abe bocil ganteng yg bikin hati sll happy liat mereka berdua , anak hebat yang cerdas dn menggemaskanlove you ajja  abe bocil ganteng yg bikin hati sll happy liat mereka berdua ,anak hebat cerdas dn menggemaskanlove you ajja abe bocil ganteng yg bikin hati sll happy liat berdua,"['anak', 'hebat', 'cerdas', 'dn', 'menggemaskanlove', 'you', 'ajja', 'abe', 'bocil', 'ganteng', 'yg', 'bikin', 'hati', 'sll', 'happy', 'liat', 'berdua']","['anak', 'hebat', 'cerdas', 'dn', 'menggemaskanlove', 'you', 'ajja', 'abe', 'bocil', 'ganteng', 'yg', 'bikin', 'hati', 'sll', 'happy', 'liat', 'dua']"
2024-12-08 22:02:15+00:00,@elisaoctobahar9710,MasyaAllah 2 bayik lucu ..gemoy..aja n abe..â¤ðŸŽ‰,21,Non-Toxic,51,MasyaAllah  bayik lucu gemoyaja  abe,masyaallah  bayik lucu gemoyaja  abe,masyaallah bayik lucu gemoyaja abe,"['masyaallah', 'bayik', 'lucu', 'gemoyaja', 'abe']","['masyaallah', 'bayik', 'lucu', 'gemoyaja', 'abe']"
2024-12-08 21:56:24+00:00,@gamersindonesia7640,Love you untuk keduanyaâ¤â¤â¤,2,Non-Toxic,32,Love you untuk keduanya,love you untuk keduanya,love you,"['love', 'you']","['love', 'you']"
2024-12-08 21:27:53+00:00,@djuanasarah945,Kurang lama ðŸ˜¢<br>Knpa ga 24jam aja si ðŸ˜…<br><br>Gumusss bgt si anak&quot; Pintar ðŸ˜Š,11,Non-Toxic,90,Kurang lama brKnpa ga  aja si brbrGumusss bgt si anakquot Pintar ,kurang lama brknpa ga  aja si brbrgumusss bgt si anakquot pintar ,brknpa ga aja si brbrgumusss bgt si anakquot pintar,"['brknpa', 'ga', 'aja', 'si', 'brbrgumusss', 'bgt', 'si', 'anakquot', 'pintar']","['brknpa', 'ga', 'aja', 'si', 'brbrgumusss', 'bgt', 'si', 'anakquot', 'pintar']"
2024-12-08 21:00:17+00:00,@Pandu-jj2tj,Mantapppp abbeeeeee dan ajjaheeee.......ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…,10,Non-Toxic,56,Mantapppp abbeeeeee dan ajjaheeee,mantapppp abbeeeeee dan ajjaheeee,mantapppp abbeeeeee ajjaheeee,"['mantapppp', 'abbeeeeee', 'ajjaheeee']","['mantapppp', 'abbeeeeee', 'ajjaheeee']"
2024-12-08 20:08:32+00:00,@lukmanaziz-zb2uc,Abe si palingâ¤â¤â¤,1,Non-Toxic,22,Abe si paling,abe si paling,abe si,"['abe', 'si']","['abe', 'si']"
2024-12-08 20:02:24+00:00,@panduwcksono,"Plis buat 50 part atau segmen buat mereka berdua, buatin acara reguler kalo bisa pinterÂ² semua",1,Non-Toxic,95,Plis buat  part atau segmen buat mereka berdua buatin acara reguler kalo bisa pinter semua,plis buat  part atau segmen buat mereka berdua buatin acara reguler kalo bisa pinter semua,plis part segmen berdua buatin acara reguler kalo pinter,"['plis', 'part', 'segmen', 'berdua', 'buatin', 'acara', 'reguler', 'kalo', 'pinter']","['plis', 'part', 'segmen', 'dua', 'buatin', 'acara', 'reguler', 'kalo', 'pinter']"
2024-12-08 19:54:37+00:00,@InfoRans1717,"Alhamdulillah sudah di Indonesia <a href=""https://www.youtube.com/watch?v=j9wuQl_p3Fk&amp;t=138"">2:18</a>",2,Non-Toxic,105,Alhamdulillah sudah di Indonesia  ,alhamdulillah sudah di indonesia  ,alhamdulillah indonesia,"['alhamdulillah', 'indonesia']","['alhamdulillah', 'indonesia']"
2024-12-08 19:22:01+00:00,@Tontonyok,Anak anak se imut ini berkelahi dengan pengamat bayi tua bangka sotoy ðŸ˜‚ semangat ya abe bro aja ðŸ˜Š,225,Non-Toxic,103,Anak anak se imut ini berkelahi dengan pengamat bayi tua bangka sotoy  semangat ya abe bro aja ,anak anak se imut ini berkelahi dengan pengamat bayi tua bangka sotoy  semangat ya abe bro aja ,anak anak imut berkelahi pengamat bayi tua bangka sotoy semangat ya abe bro aja,"['anak', 'anak', 'imut', 'berkelahi', 'pengamat', 'bayi', 'tua', 'bangka', 'sotoy', 'semangat', 'ya', 'abe', 'bro', 'aja']","['anak', 'anak', 'imut', 'kelah', 'amat', 'bayi', 'tua', 'bangka', 'sotoy', 'semangat', 'ya', 'abe', 'bro', 'aja']"
2024-12-08 19:21:34+00:00,@ikbal.hidayat0305,Berenang di Andara 16 kapan ini ajja sma abe,0,Non-Toxic,44,Berenang di Andara  kapan ini ajja sma abe,berenang di andara  kapan ini ajja sma abe,berenang andara ajja sma abe,"['berenang', 'andara', 'ajja', 'sma', 'abe']","['renang', 'andara', 'ajja', 'sma', 'abe']"
2024-12-08 18:58:25+00:00,@muhammadsokimubarok33,Kurang lama durasinya huhuhu;&#39;,0,Non-Toxic,34,Kurang lama durasinya ,kurang lama durasinya ,durasinya,['durasinya'],['durasi']
2024-12-08 18:50:05+00:00,@sitiandadarus5799,"Yang bully Rayanza d tiktok bloon, tiktok tempat nya DOSA, GIBAH nya lebih serem dr fb, karna cari FyP biar dpt cuan , bukan tambah pinter tambah bodoh ky jaman jahiliyah, karna yg d uploud itu cm potongan video dr YT RANS, jadi lah netizen bloon terpancing pd emosi dengan caption sedikit nyinyir,netizen yg bodoh langsung terpancing emosi buat bully Rayanza",1,Toxic,359,Yang bully Rayanza  tiktok bloon tiktok tempat nya DOSA GIBAH nya lebih serem dr fb karna cari FyP biar dpt cuan  bukan tambah pinter tambah bodoh ky jaman jahiliyah karna yg  uploud itu cm potongan video dr YT RANS jadi lah netizen bloon terpancing pd emosi dengan caption sedikit nyinyirnetizen yg bodoh langsung terpancing emosi buat bully Rayanza,yang bully rayanza  tiktok bloon tiktok tempat nya dosa gibah nya lebih serem dr fb karna cari fyp biar dpt cuan  bukan tambah pinter tambah bodoh ky jaman jahiliyah karna yg  uploud itu cm potongan video dr yt rans jadi lah netizen bloon terpancing pd emosi dengan caption sedikit nyinyirnetizen yg bodoh langsung terpancing emosi buat bully rayanza,bully rayanza tiktok bloon tiktok nya dosa gibah nya serem dr fb karna cari fyp biar dpt cuan pinter bodoh ky jaman jahiliyah karna yg uploud cm potongan video dr yt rans netizen bloon terpancing pd emosi caption nyinyirnetizen yg bodoh langsung terpancing emosi bully rayanza,"['bully', 'rayanza', 'tiktok', 'bloon', 'tiktok', 'nya', 'dosa', 'gibah', 'nya', 'serem', 'dr', 'fb', 'karna', 'cari', 'fyp', 'biar', 'dpt', 'cuan', 'pinter', 'bodoh', 'ky', 'jaman', 'jahiliyah', 'karna', 'yg', 'uploud', 'cm', 'potongan', 'video', 'dr', 'yt', 'rans', 'netizen', 'bloon', 'terpancing', 'pd', 'emosi', 'caption', 'nyinyirnetizen', 'yg', 'bodoh', 'langsung', 'terpancing', 'emosi', 'bully', 'rayanza']","['bully', 'rayanza', 'tiktok', 'bloon', 'tiktok', 'nya', 'dosa', 'gibah', 'nya', 'rem', 'dr', 'fb', 'karna', 'cari', 'fyp', 'biar', 'dpt', 'cuan', 'pinter', 'bodoh', 'ky', 'jaman', 'jahiliyah', 'karna', 'yg', 'uploud', 'cm', 'potong', 'video', 'dr', 'yt', 'rans', 'netizen', 'bloon', 'pancing', 'pd', 'emosi', 'caption', 'nyinyirnetizen', 'yg', 'bodoh', 'langsung', 'pancing', 'emosi', 'bully', 'rayanza']"
2024-12-08 18:47:46+00:00,@AyuRahayu-xv1rc,"Yang bully kaya gak pernah kecil aja wkwk emang lu ujug ujug gede hah pasti ada masa anak aktif nya namanya juga anak kecil toh itu bnyk yg ngawasih yah,lu pikir gara gara anak artis beda gtuh hah namanya anak anak ya sama lah",3,Non-Toxic,226,Yang bully kaya gak pernah kecil aja wkwk emang lu ujug ujug gede hah pasti ada masa anak aktif nya namanya juga anak kecil toh itu bnyk yg ngawasih yahlu pikir gara gara anak artis beda gtuh hah namanya anak anak ya sama lah,yang bully kaya gak pernah kecil aja wkwk emang lu ujug ujug gede hah pasti ada masa anak aktif nya namanya juga anak kecil toh itu bnyk yg ngawasih yahlu pikir gara gara anak artis beda gtuh hah namanya anak anak ya sama lah,bully kaya gak aja wkwk emang lu ujug ujug gede hah anak aktif nya namanya anak bnyk yg ngawasih yahlu pikir gara gara anak artis beda gtuh hah namanya anak anak ya,"['bully', 'kaya', 'gak', 'aja', 'wkwk', 'emang', 'lu', 'ujug', 'ujug', 'gede', 'hah', 'anak', 'aktif', 'nya', 'namanya', 'anak', 'bnyk', 'yg', 'ngawasih', 'yahlu', 'pikir', 'gara', 'gara', 'anak', 'artis', 'beda', 'gtuh', 'hah', 'namanya', 'anak', 'anak', 'ya']","['bully', 'kaya', 'gak', 'aja', 'wkwk', 'emang', 'lu', 'ujug', 'ujug', 'gede', 'hah', 'anak', 'aktif', 'nya', 'nama', 'anak', 'bnyk', 'yg', 'ngawasih', 'yahlu', 'pikir', 'gara', 'gara', 'anak', 'artis', 'beda', 'gtuh', 'hah', 'nama', 'anak', 'anak', 'ya']"
2024-12-08 18:27:10+00:00,@sitinurafifah1118,sayaang2kuuuu abe dan ajja. cinta luvv semogaa onty bisa ketemu kalian loveyouu loveyou,0,Non-Toxic,87, abe dan ajja cinta luvv semogaa onty bisa ketemu kalian loveyouu loveyou, abe dan ajja cinta luvv semogaa onty bisa ketemu kalian loveyouu loveyou,abe ajja cinta luvv semogaa onty ketemu loveyouu loveyou,"['abe', 'ajja', 'cinta', 'luvv', 'semogaa', 'onty', 'ketemu', 'loveyouu', 'loveyou']","['abe', 'ajja', 'cinta', 'luvv', 'semogaa', 'onty', 'ketemu', 'loveyouu', 'loveyou']"
2024-12-08 18:16:02+00:00,@rizanurulfathia3696,Kuraangg lama durasinyaaaaaaðŸ˜¢ðŸ˜¢,0,Non-Toxic,36,Kuraangg lama durasinyaaaaaa,kuraangg lama durasinyaaaaaa,kuraangg durasinyaaaaaa,"['kuraangg', 'durasinyaaaaaa']","['kuraangg', 'durasinyaaaaaa']"
2024-12-08 17:45:37+00:00,@aprilianurhaliza970,plss durasinya lebih lama lagi masih belum puas liat mereka berduaðŸ˜­ðŸ’—ðŸ’—ðŸ’—,26,Non-Toxic,82,plss durasinya lebih lama lagi masih belum puas liat mereka berdua,plss durasinya lebih lama lagi masih belum puas liat mereka berdua,plss durasinya puas liat berdua,"['plss', 'durasinya', 'puas', 'liat', 'berdua']","['plss', 'durasi', 'puas', 'liat', 'dua']"
2024-12-08 17:41:06+00:00,@anisachaeraniRani,lucuu bgtttt,1,Non-Toxic,12,lucuu bgtttt,lucuu bgtttt,lucuu bgtttt,"['lucuu', 'bgtttt']","['lucuu', 'bgtttt']"
2024-12-08 17:25:41+00:00,@MayaOlivia-zk6gm,Aaaaaaa dua bocah meteorrr berduet,1,Non-Toxic,34,Aaaaaaa dua bocah meteorrr berduet,aaaaaaa dua bocah meteorrr berduet,aaaaaaa bocah meteorrr berduet,"['aaaaaaa', 'bocah', 'meteorrr', 'berduet']","['aaaaaaa', 'bocah', 'meteorrr', 'duet']"
2024-12-08 17:06:09+00:00,@yantipurnamasari838,BisaÂ² nya bawa payungðŸ˜®,2,Non-Toxic,26,Bisa nya bawa payung,bisa nya bawa payung,nya bawa payung,"['nya', 'bawa', 'payung']","['nya', 'bawa', 'payung']"
2024-12-08 17:04:06+00:00,@ez_artkha,"Gk puasssss ðŸ˜­, kurang lamaaaaðŸ˜¬, kegemesan ini meronta2 ingin tambah durasinyaaaa ðŸ˜, bisa gak sih peluk 2 bocah lucu ini ðŸ¤— nonton abe dan ajja bisa membuat imun naik, yopyu abe dan ajja â¤",262,Non-Toxic,200,Gk puasssss  kurang lamaaaa kegemesan ini  ingin tambah durasinyaaaa  bisa gak sih peluk  bocah lucu ini  nonton abe dan ajja bisa membuat imun naik yopyu abe dan ajja ,gk puasssss  kurang lamaaaa kegemesan ini  ingin tambah durasinyaaaa  bisa gak sih peluk  bocah lucu ini  nonton abe dan ajja bisa membuat imun naik yopyu abe dan ajja ,gk puasssss lamaaaa kegemesan durasinyaaaa gak sih peluk bocah lucu nonton abe ajja imun yopyu abe ajja,"['gk', 'puasssss', 'lamaaaa', 'kegemesan', 'durasinyaaaa', 'gak', 'sih', 'peluk', 'bocah', 'lucu', 'nonton', 'abe', 'ajja', 'imun', 'yopyu', 'abe', 'ajja']","['gk', 'puasssss', 'lamaaaa', 'kegemesan', 'durasinyaaaa', 'gak', 'sih', 'peluk', 'bocah', 'lucu', 'nonton', 'abe', 'ajja', 'imun', 'yopyu', 'abe', 'ajja']"
2024-12-09 03:28:42+00:00,@suciformosa4919,Sama g puassss...duo bocil 3 liter mmg mood booster bgtt,2,Non-Toxic,56,Sama  puassssduo bocil  liter mmg mood booster bgtt,sama  puassssduo bocil  liter mmg mood booster bgtt,puassssduo bocil liter mmg mood booster bgtt,"['puassssduo', 'bocil', 'liter', 'mmg', 'mood', 'booster', 'bgtt']","['puassssduo', 'bocil', 'liter', 'mmg', 'mood', 'booster', 'bgtt']"
2024-12-08 17:00:53+00:00,@LintangRamadani-y9f,"awas aja ada yg komen, BandingÂ²in merekaa, kalian udah pada gedhe loh harusnya dilihat yg positif mereka punya kelebihan masing masing kok<br>jangan padaa komen yg sekiranya nyakitin salah satu pihak <br>yuu lebih pijak jadi netizen ga harus semua yg kalian rasa bisa kalian omongin langsung <br>perasaan orang beda beda <br>LEBIH PIJAK YAA GUYS.",13,Non-Toxic,347,awas aja ada yg komen Bandingin merekaa kalian udah pada gedhe loh harusnya dilihat yg positif mereka punya kelebihan masing masing kokbrjangan padaa komen yg sekiranya nyakitin salah satu pihak bryuu lebih pijak jadi netizen ga harus semua yg kalian rasa bisa kalian omongin langsung brperasaan orang beda beda brLEBIH PIJAK YAA GUYS,awas aja ada yg komen bandingin merekaa kalian udah pada gedhe loh harusnya dilihat yg positif mereka punya kelebihan masing masing kokbrjangan padaa komen yg sekiranya nyakitin salah satu pihak bryuu lebih pijak jadi netizen ga harus semua yg kalian rasa bisa kalian omongin langsung brperasaan orang beda beda brlebih pijak yaa guys,awas aja yg komen bandingin merekaa udah gedhe loh yg positif kelebihan kokbrjangan padaa komen yg nyakitin salah bryuu pijak netizen ga yg omongin langsung brperasaan orang beda beda brlebih pijak yaa guys,"['awas', 'aja', 'yg', 'komen', 'bandingin', 'merekaa', 'udah', 'gedhe', 'loh', 'yg', 'positif', 'kelebihan', 'kokbrjangan', 'padaa', 'komen', 'yg', 'nyakitin', 'salah', 'bryuu', 'pijak', 'netizen', 'ga', 'yg', 'omongin', 'langsung', 'brperasaan', 'orang', 'beda', 'beda', 'brlebih', 'pijak', 'yaa', 'guys']","['awas', 'aja', 'yg', 'komen', 'bandingin', 'merekaa', 'udah', 'gedhe', 'loh', 'yg', 'positif', 'lebih', 'kokbrjangan', 'padaa', 'komen', 'yg', 'nyakitin', 'salah', 'bryuu', 'pijak', 'netizen', 'ga', 'yg', 'omongin', 'langsung', 'brperasaan', 'orang', 'beda', 'beda', 'brlebih', 'pijak', 'yaa', 'guys']"
2024-12-08 16:54:34+00:00,@missyou105,terimakasih ajjae dan rans family sudah ajak main Abee... wofyuuuu,28,Non-Toxic,66,terimakasih ajjae dan rans family sudah ajak main Abee wofyuuuu,terimakasih ajjae dan rans family sudah ajak main abee wofyuuuu,terimakasih ajjae rans family ajak main abee wofyuuuu,"['terimakasih', 'ajjae', 'rans', 'family', 'ajak', 'main', 'abee', 'wofyuuuu']","['terimakasih', 'ajjae', 'rans', 'family', 'ajak', 'main', 'abee', 'wofyuuuu']"
2024-12-08 16:52:38+00:00,@INDRAALFANDI-o5t,dua bayi punguasa fyp,1,Non-Toxic,21,dua bayi punguasa fyp,dua bayi punguasa fyp,bayi punguasa fyp,"['bayi', 'punguasa', 'fyp']","['bayi', 'punguasa', 'fyp']"
2024-12-08 16:48:34+00:00,@adefatimah5245,"Azahe keren bisa bikin zus ,chef yg unyu.....mantap is the best â¤â¤â¤",5,Non-Toxic,73,Azahe keren bisa bikin zus chef yg unyumantap is the best ,azahe keren bisa bikin zus chef yg unyumantap is the best ,azahe keren bikin zus chef yg unyumantap is the best,"['azahe', 'keren', 'bikin', 'zus', 'chef', 'yg', 'unyumantap', 'is', 'the', 'best']","['azahe', 'keren', 'bikin', 'zus', 'chef', 'yg', 'unyumantap', 'is', 'the', 'best']"
2024-12-08 16:47:58+00:00,@yusriadipjtwakalanglidiber1126,"Jangan pada d bully lah Ajja nya ., nikan seharusnya patut kalian contoh dari anak usia dini gitu SDH bisa buatin konten seharusnya salutlah KPD Ajja anak yg pinter",113,Non-Toxic,164,Jangan pada  bully lah Ajja nya  nikan seharusnya patut kalian contoh dari anak usia dini gitu SDH bisa buatin konten seharusnya salutlah KPD Ajja anak yg pinter,jangan pada  bully lah ajja nya  nikan seharusnya patut kalian contoh dari anak usia dini gitu sdh bisa buatin konten seharusnya salutlah kpd ajja anak yg pinter,bully ajja nya nikan patut contoh anak usia gitu sdh buatin konten salutlah kpd ajja anak yg pinter,"['bully', 'ajja', 'nya', 'nikan', 'patut', 'contoh', 'anak', 'usia', 'gitu', 'sdh', 'buatin', 'konten', 'salutlah', 'kpd', 'ajja', 'anak', 'yg', 'pinter']","['bully', 'ajja', 'nya', 'nik', 'patut', 'contoh', 'anak', 'usia', 'gitu', 'sdh', 'buatin', 'konten', 'salut', 'kpd', 'ajja', 'anak', 'yg', 'pinter']"
2024-12-11 01:02:53+00:00,@rudybadmasrb9932,Bnr yg membuly gak paham seenaknya yg penting klu ntn trus slh gerak sdk mulailah membully padahl ank kecil klu usia dewasa kaya yg membuly ya wajar,0,Non-Toxic,148,Bnr yg membuly gak paham seenaknya yg penting klu ntn trus slh gerak sdk mulailah membully padahl ank kecil klu usia dewasa kaya yg membuly ya wajar,bnr yg membuly gak paham seenaknya yg penting klu ntn trus slh gerak sdk mulailah membully padahl ank kecil klu usia dewasa kaya yg membuly ya wajar,bnr yg membuly gak paham yg klu ntn trus slh gerak sdk membully padahl ank klu usia dewasa kaya yg membuly ya wajar,"['bnr', 'yg', 'membuly', 'gak', 'paham', 'yg', 'klu', 'ntn', 'trus', 'slh', 'gerak', 'sdk', 'membully', 'padahl', 'ank', 'klu', 'usia', 'dewasa', 'kaya', 'yg', 'membuly', 'ya', 'wajar']","['bnr', 'yg', 'membuly', 'gak', 'paham', 'yg', 'klu', 'ntn', 'trus', 'slh', 'gerak', 'sdk', 'membully', 'padahl', 'ank', 'klu', 'usia', 'dewasa', 'kaya', 'yg', 'membuly', 'ya', 'wajar']"
2024-12-08 16:30:23+00:00,@musarofachannel4911,Masyaallah Gemessss,1,Non-Toxic,19,Masyaallah Gemessss,masyaallah gemessss,masyaallah gemessss,"['masyaallah', 'gemessss']","['masyaallah', 'gemessss']"
2024-12-08 16:27:10+00:00,@jefanyafr,Lucu banget duaduanya ðŸ¤£,2,Non-Toxic,26,Lucu banget duaduanya ,lucu banget duaduanya ,lucu banget duaduanya,"['lucu', 'banget', 'duaduanya']","['lucu', 'banget', 'duaduanya']"
2024-12-08 16:25:28+00:00,@heldyseptiawan8366,&quot;bro aja boleh minjem mobil nya ga&quot; bisa bisanya mau minjem mobilðŸ˜­,0,Non-Toxic,79,quotbro aja boleh minjem mobil nya gaquot bisa bisanya mau minjem mobil,quotbro aja boleh minjem mobil nya gaquot bisa bisanya mau minjem mobil,quotbro aja minjem mobil nya gaquot bisanya minjem mobil,"['quotbro', 'aja', 'minjem', 'mobil', 'nya', 'gaquot', 'bisanya', 'minjem', 'mobil']","['quotbro', 'aja', 'minjem', 'mobil', 'nya', 'gaquot', 'bisa', 'minjem', 'mobil']"
2024-12-08 16:22:50+00:00,@aprilliaaa0174,"&quot;Bro aAja, Abe boleh pinjem gak&quot; lucuuuukkkkkkkk",5,Non-Toxic,58,quotBro aAja Abe boleh pinjem gakquot lucuuuukkkkkkkk,quotbro aaja abe boleh pinjem gakquot lucuuuukkkkkkkk,quotbro aaja abe pinjem gakquot lucuuuukkkkkkkk,"['quotbro', 'aaja', 'abe', 'pinjem', 'gakquot', 'lucuuuukkkkkkkk']","['quotbro', 'aaja', 'abe', 'pinjem', 'gakquot', 'lucuuuukkkkkkkk']"
2024-12-08 16:21:49+00:00,@intaniasagita4978,Bocill meteoll,0,Non-Toxic,14,Bocill meteoll,bocill meteoll,bocill meteoll,"['bocill', 'meteoll']","['bocill', 'meteoll']"
2024-12-08 16:19:32+00:00,@aganagan4108,"Kayak garing colabnya,",0,Non-Toxic,22,Kayak garing colabnya,kayak garing colabnya,kayak garing colabnya,"['kayak', 'garing', 'colabnya']","['kayak', 'garing', 'colabnya']"
2024-12-08 16:18:01+00:00,@intaniasagita4978,Ajahee lucuuu bgtt juga,7,Non-Toxic,23,Ajahee lucuuu bgtt juga,ajahee lucuuu bgtt juga,ajahee lucuuu bgtt,"['ajahee', 'lucuuu', 'bgtt']","['ajahee', 'lucuuu', 'bgtt']"
2024-12-08 16:16:59+00:00,@intaniasagita4978,Abe takut suara blender. ðŸ˜‚ <br>Lucuuu,6,Non-Toxic,40,Abe takut suara blender  brLucuuu,abe takut suara blender  brlucuuu,abe takut suara blender brlucuuu,"['abe', 'takut', 'suara', 'blender', 'brlucuuu']","['abe', 'takut', 'suara', 'blender', 'brlucuuu']"
2024-12-08 16:15:55+00:00,@roikeoard8474,"Siapa si yang julitin heran , nama nya juga anak kecil ya gitu biarin aja si, kaya orang baru di bumi. Segemoi itu di julitin heran sama orang gabut â¤ï¸â¤ï¸â¤ï¸âœ¨",102,Non-Toxic,170,Siapa si yang julitin heran  nama nya juga anak kecil ya gitu biarin aja si kaya orang baru di bumi Segemoi itu di julitin heran sama orang gabut ,siapa si yang julitin heran  nama nya juga anak kecil ya gitu biarin aja si kaya orang baru di bumi segemoi itu di julitin heran sama orang gabut ,si julitin heran nama nya anak ya gitu biarin aja si kaya orang bumi segemoi julitin heran orang gabut,"['si', 'julitin', 'heran', 'nama', 'nya', 'anak', 'ya', 'gitu', 'biarin', 'aja', 'si', 'kaya', 'orang', 'bumi', 'segemoi', 'julitin', 'heran', 'orang', 'gabut']","['si', 'julitin', 'heran', 'nama', 'nya', 'anak', 'ya', 'gitu', 'biarin', 'aja', 'si', 'kaya', 'orang', 'bumi', 'segemoi', 'julitin', 'heran', 'orang', 'gabut']"
2024-12-09 01:23:08+00:00,@semangatpagi2597,"Bkn org gabut, tp org g kaya ðŸ˜‚ðŸ˜‚",3,Non-Toxic,37,Bkn org gabut tp org  kaya ,bkn org gabut tp org  kaya ,bkn org gabut tp org kaya,"['bkn', 'org', 'gabut', 'tp', 'org', 'kaya']","['bkn', 'org', 'gabut', 'tp', 'org', 'kaya']"
2024-12-09 11:20:00+00:00,@Mbokndeworgemoyy,Bukan orang gabut tapi lahir langsung tua jadi tidak tahu dunia anak2,0,Non-Toxic,69,Bukan orang gabut tapi lahir langsung tua jadi tidak tahu dunia ,bukan orang gabut tapi lahir langsung tua jadi tidak tahu dunia ,orang gabut lahir langsung tua dunia,"['orang', 'gabut', 'lahir', 'langsung', 'tua', 'dunia']","['orang', 'gabut', 'lahir', 'langsung', 'tua', 'dunia']"
